,item,itemLabel
2030,http://www.wikidata.org/entity/Q30913386,presbyophrenia
2031,http://www.wikidata.org/entity/Q19936090,presenile dementia
2032,http://www.wikidata.org/entity/Q7241734,pressure of speech
2033,http://www.wikidata.org/entity/Q55790499,primary central sleep apnea syndrome
2034,http://www.wikidata.org/entity/Q18558090,primary cerebellar degeneration
2035,http://www.wikidata.org/entity/Q2110202,primary insomnia
2036,http://www.wikidata.org/entity/Q55787774,primary non-essential cutis verticis gyrata
2037,http://www.wikidata.org/entity/Q929963,primary polydipsia
2038,http://www.wikidata.org/entity/Q18767,primary progressive aphasia
2039,http://www.wikidata.org/entity/Q55346005,primary progressive apraxia of speech
2040,http://www.wikidata.org/entity/Q7544146,problematic smartphone use
2041,http://www.wikidata.org/entity/Q59681050,problematic social media use
2042,http://www.wikidata.org/entity/Q30141385,problems with words in speaking or writing
2043,http://www.wikidata.org/entity/Q111207408,profound autism
2044,http://www.wikidata.org/entity/Q11791661,profound intellectual disability
2045,http://www.wikidata.org/entity/Q55784884,progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome
2046,http://www.wikidata.org/entity/Q18583,progressive nonfluent aphasia
2047,http://www.wikidata.org/entity/Q55784975,progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome
2048,http://www.wikidata.org/entity/Q945930,progressive supranuclear palsy
2049,http://www.wikidata.org/entity/Q7249599,prolidase deficiency
2050,http://www.wikidata.org/entity/Q25408209,prolongated alalia
2051,http://www.wikidata.org/entity/Q55782055,prominent glabella-microcephaly-hypogenitalism syndrome
2052,http://www.wikidata.org/entity/Q244438,prosopagnosia
2053,http://www.wikidata.org/entity/Q55783743,"prosopagnosia, hereditary"
2054,http://www.wikidata.org/entity/Q19001414,protracted reactive paranoid psychosis
2055,http://www.wikidata.org/entity/Q3508789,pseudobulbar affect
2056,http://www.wikidata.org/entity/Q7254736,pseudodementia
2057,http://www.wikidata.org/entity/Q2361468,pseudohallucination
2058,http://www.wikidata.org/entity/Q25403104,pseudomnesia
2059,http://www.wikidata.org/entity/Q7255172,pseudoneurotic schizophrenia
2060,http://www.wikidata.org/entity/Q4392520,pseudophilosophical thinking
2061,http://www.wikidata.org/entity/Q26721126,pseudopsychopathic schizophrenia
2062,http://www.wikidata.org/entity/Q27924344,pseudoreminiscence
2063,http://www.wikidata.org/entity/Q21116617,psycho-neurologic disturbance
2064,http://www.wikidata.org/entity/Q18967178,psychogenic dysmenorrhea
2065,http://www.wikidata.org/entity/Q1458782,psychogenic mental retardation
2066,http://www.wikidata.org/entity/Q695954,psychogenic pain
2067,http://www.wikidata.org/entity/Q18554007,psychologic dyspareunia
2068,http://www.wikidata.org/entity/Q18553788,psychologic vaginismus
2069,http://www.wikidata.org/entity/Q4419854,psychological pillow
2070,http://www.wikidata.org/entity/Q1696880,psychoneurosis
2071,http://www.wikidata.org/entity/Q7256456,psychoorganic syndrome
2072,http://www.wikidata.org/entity/Q30897648,psychopathological symptom
2073,http://www.wikidata.org/entity/Q56815734,psychopathological syndrome
2074,http://www.wikidata.org/entity/Q21661573,psychopharmacological delirium
2075,http://www.wikidata.org/entity/Q7256482,psychosexual disorder
2076,http://www.wikidata.org/entity/Q170082,psychosis
2077,http://www.wikidata.org/entity/Q3698300,psychotic break
2078,http://www.wikidata.org/entity/Q2914583,psychotic depression
2079,http://www.wikidata.org/entity/Q3042109,psychotic disharmony
2080,http://www.wikidata.org/entity/Q55782821,pterygium colli-intellectual disability-digital anomalies syndrome
2081,http://www.wikidata.org/entity/Q55786308,ptosis-syndactyly-learning difficulties syndrome
2082,http://www.wikidata.org/entity/Q11831676,puerilism
2083,http://www.wikidata.org/entity/Q20827012,punding
2084,http://www.wikidata.org/entity/Q7261142,pure alexia
2085,http://www.wikidata.org/entity/Q2367680,pure anarthria
2086,http://www.wikidata.org/entity/Q622604,pyromania
2087,http://www.wikidata.org/entity/Q2309570,pyrophilia
2088,http://www.wikidata.org/entity/Q60963776,quasi-autism
2089,http://www.wikidata.org/entity/Q7270562,queen bee syndrome
2090,http://www.wikidata.org/entity/Q252110,querulant
2091,http://www.wikidata.org/entity/Q25424564,querulous paranoia
2092,http://www.wikidata.org/entity/Q56063104,racial trauma
2093,http://www.wikidata.org/entity/Q7280328,radiation-induced cognitive decline
2094,http://www.wikidata.org/entity/Q1781491,radiophobia
2095,http://www.wikidata.org/entity/Q55782257,radioulnar synostosis-developmental delay-hypotonia syndrome
2096,http://www.wikidata.org/entity/Q55790502,rapid eye movement sleep disorder
2097,http://www.wikidata.org/entity/Q114757306,rapid-onset gender dysphoria
2098,http://www.wikidata.org/entity/Q18701208,rapidly progressive dementia
2099,http://www.wikidata.org/entity/Q55785790,rare disease with autism
2100,http://www.wikidata.org/entity/Q55785255,rare non-syndromic intellectual disability
2101,http://www.wikidata.org/entity/Q1329584,reactive attachment disorder
2102,http://www.wikidata.org/entity/Q18971674,reactive confusion
2103,http://www.wikidata.org/entity/Q8354911,reactive depression
2104,http://www.wikidata.org/entity/Q97696569,reading disability
2105,http://www.wikidata.org/entity/Q17077617,reading disorder and écrites disorder
2106,http://www.wikidata.org/entity/Q1741331,receptive aphasia
2107,http://www.wikidata.org/entity/Q55786926,recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome
2108,http://www.wikidata.org/entity/Q55346085,recessive mitochondrial ataxia syndrome
2109,http://www.wikidata.org/entity/Q7303086,recreational use of dextromethorphan
2110,http://www.wikidata.org/entity/Q55011401,recurrent major depression in complete remission
2111,http://www.wikidata.org/entity/Q19001125,recurrent manic episodes
2112,http://www.wikidata.org/entity/Q55346061,recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome
2113,http://www.wikidata.org/entity/Q2973381,reduced affect display
2114,http://www.wikidata.org/entity/Q18638,reduplicative paramnesia
2115,http://www.wikidata.org/entity/Q3445377,regressive autism
2116,http://www.wikidata.org/entity/Q67135693,rejection sensitive dysphoria
2117,http://www.wikidata.org/entity/Q7310715,relational disorder
2118,http://www.wikidata.org/entity/Q16068890,relationship addiction
2119,http://www.wikidata.org/entity/Q7311344,religious delusion
2120,http://www.wikidata.org/entity/Q7312489,renal dysplasia-limb defects syndrome
2121,http://www.wikidata.org/entity/Q32136710,renal hypomagnesemia 5 with ocular involvement
2122,http://www.wikidata.org/entity/Q19001197,repetitive intrusions of sleep
2123,http://www.wikidata.org/entity/Q3208830,residual schizophrenia
2124,http://www.wikidata.org/entity/Q18966340,residual subchronic schizophrenia
2125,http://www.wikidata.org/entity/Q10421047,resignation syndrome
2126,http://www.wikidata.org/entity/Q3427757,respiratory-effort related arousals
2127,http://www.wikidata.org/entity/Q55784851,retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome
2128,http://www.wikidata.org/entity/Q1193891,retrograde amnesia
2129,http://www.wikidata.org/entity/Q6129341,revendication neurosis
2130,http://www.wikidata.org/entity/Q1244624,rhotacism
2131,http://www.wikidata.org/entity/Q559543,rhythmic movement disorder
2132,http://www.wikidata.org/entity/Q55785475,ring chromosome 10
2133,http://www.wikidata.org/entity/Q623401,robot fetishism
2134,http://www.wikidata.org/entity/Q2167365,roshutsu
2135,http://www.wikidata.org/entity/Q113501758,ruinenlust
2136,http://www.wikidata.org/entity/Q4358147,rumination disorder
2137,http://www.wikidata.org/entity/Q17285927,sadistic personality disorder
2138,http://www.wikidata.org/entity/Q2211650,sadomasochism
2139,http://www.wikidata.org/entity/Q1266211,salirophilia
2140,http://www.wikidata.org/entity/Q4138006,salophilia
2141,http://www.wikidata.org/entity/Q11025831,satyriasis
2142,http://www.wikidata.org/entity/Q467265,savant syndrome
2143,http://www.wikidata.org/entity/Q7430080,scanning speech
2144,http://www.wikidata.org/entity/Q18967748,schizo-affective type schizophrenia chronic state
2145,http://www.wikidata.org/entity/Q18967612,schizo-affective type schizophrenia chronic state with acute exacerbation
2146,http://www.wikidata.org/entity/Q55010770,schizo-affective type schizophrenia in remission
2147,http://www.wikidata.org/entity/Q18966968,schizo-affective type schizophrenia subchronic state
2148,http://www.wikidata.org/entity/Q18967746,schizo-affective type schizophrenia subchronic state with acute exacerbation
2149,http://www.wikidata.org/entity/Q834047,schizoaffective disorder
2150,http://www.wikidata.org/entity/Q498237,schizoid personality disorder
2151,http://www.wikidata.org/entity/Q2236632,schizophasia
2152,http://www.wikidata.org/entity/Q41112,schizophrenia
2153,http://www.wikidata.org/entity/Q2903417,schizophrenia spectrum disorder
2154,http://www.wikidata.org/entity/Q4523719,schizophrenia-like disorder
2155,http://www.wikidata.org/entity/Q4523718,schizophrenic dementia
2156,http://www.wikidata.org/entity/Q5840516,schizophrenic prodrome
2157,http://www.wikidata.org/entity/Q26721384,schizophrenic reaction
2158,http://www.wikidata.org/entity/Q2157462,schizophreniform disorder
2159,http://www.wikidata.org/entity/Q861560,schizotypal personality disorder
2160,http://www.wikidata.org/entity/Q1316515,school refusal
2161,http://www.wikidata.org/entity/Q107417164,schoolgirl uniform fetish
2162,http://www.wikidata.org/entity/Q2637106,scintillating scotoma
2163,http://www.wikidata.org/entity/Q3497292,scopophobia
2164,http://www.wikidata.org/entity/Q170102,scrapie
2165,http://www.wikidata.org/entity/Q772440,scrupulosity
2166,http://www.wikidata.org/entity/Q1051223,seasonal affective disorder
2167,http://www.wikidata.org/entity/Q55632785,secondary mania
2168,http://www.wikidata.org/entity/Q55782875,secondary nocturnal enuresis
2169,http://www.wikidata.org/entity/Q55011220,secondary syphilitic meningitis
2170,http://www.wikidata.org/entity/Q25377859,sedative overdose
2171,http://www.wikidata.org/entity/Q565650,seeing pink elephants
2172,http://www.wikidata.org/entity/Q55784965,seizures-scoliosis-macrocephaly syndrome
2173,http://www.wikidata.org/entity/Q377493,selective mutism
2174,http://www.wikidata.org/entity/Q580754,self-defeating personality disorder
2175,http://www.wikidata.org/entity/Q18553690,semantic agnosia
2176,http://www.wikidata.org/entity/Q18587,semantic dementia
2177,http://www.wikidata.org/entity/Q11610626,senile dementia
2178,http://www.wikidata.org/entity/Q10370073,senility
2179,http://www.wikidata.org/entity/Q9247871,sensorial dyslalia
2180,http://www.wikidata.org/entity/Q2300749,separation anxiety disorder
2181,http://www.wikidata.org/entity/Q19365224,serious mental illness
2182,http://www.wikidata.org/entity/Q3540885,severe behavioral disorder
2183,http://www.wikidata.org/entity/Q55785083,severe growth deficiency-strabismus-extensive dermal melanocytosis-intellectual disability syndrome
2184,http://www.wikidata.org/entity/Q55785007,severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome
2185,http://www.wikidata.org/entity/Q55788877,severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia
2186,http://www.wikidata.org/entity/Q55784859,severe intellectual disability-epilepsy-cataract syndrome due to fatty acyl-CoA reductase 1 deficiency
2187,http://www.wikidata.org/entity/Q55788188,severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome
2188,http://www.wikidata.org/entity/Q55787981,severe intellectual disability-progressive postnatal microcephaly- midline stereotypic hand movements syndrome
2189,http://www.wikidata.org/entity/Q55999520,severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome
2190,http://www.wikidata.org/entity/Q55787391,severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion
2191,http://www.wikidata.org/entity/Q56014156,severe phosphoribosylpyrophosphate synthetase superactivity
2192,http://www.wikidata.org/entity/Q2735540,sexual addiction
2193,http://www.wikidata.org/entity/Q2275677,sexual arousal disorder
2194,http://www.wikidata.org/entity/Q25389052,sexual aversion
2195,http://www.wikidata.org/entity/Q18553616,sexual disorder
2196,http://www.wikidata.org/entity/Q1137463,sexual dysfunction
2197,http://www.wikidata.org/entity/Q18553956,sexual masochism
2198,http://www.wikidata.org/entity/Q5507613,sexual sadism disorder
2199,http://www.wikidata.org/entity/Q1108601,sexual slavery
2200,http://www.wikidata.org/entity/Q114714864,sexual trauma
2201,http://www.wikidata.org/entity/Q15061465,shell shock
2202,http://www.wikidata.org/entity/Q2398352,shift work sleep disorder
2203,http://www.wikidata.org/entity/Q1651685,shoe fetishism
2204,http://www.wikidata.org/entity/Q55785133,short stature-brachydactyly-obesity-global developmental delay syndrome
2205,http://www.wikidata.org/entity/Q55786978,short stature-webbed neck-heart disease syndrome
2206,http://www.wikidata.org/entity/Q55784536,short ulna-dysmorphism-hypotonia-intellectual disability syndrome
2207,http://www.wikidata.org/entity/Q27164454,short-rib thoracic dysplasia 14 with polydactyly
2208,http://www.wikidata.org/entity/Q16879474,short-term effects of alcohol
2209,http://www.wikidata.org/entity/Q55786536,shoulder and girdle defects-familial intellectual disability syndrome
2210,http://www.wikidata.org/entity/Q18965552,sideroblastic anemia with spinocerebellar ataxia
2211,http://www.wikidata.org/entity/Q3483378,siderodromophilia
2212,http://www.wikidata.org/entity/Q14338275,sigmatism
2213,http://www.wikidata.org/entity/Q18967817,simple paranoid state
2214,http://www.wikidata.org/entity/Q3937261,simple speech delay
2215,http://www.wikidata.org/entity/Q2855814,simple-type schizophrenia
2216,http://www.wikidata.org/entity/Q7521300,simulated pregnancy
2217,http://www.wikidata.org/entity/Q2046811,simultanagnosia
2218,http://www.wikidata.org/entity/Q18966274,single episode manic disorder
2219,http://www.wikidata.org/entity/Q18968057,single episode mild major depression
2220,http://www.wikidata.org/entity/Q18968058,single episode moderate major depression
2221,http://www.wikidata.org/entity/Q18967971,single major depressive episode in full remission
2222,http://www.wikidata.org/entity/Q37799360,sinistrophobia
2223,http://www.wikidata.org/entity/Q3485506,sitomania
2224,http://www.wikidata.org/entity/Q55782997,skeletal dysplasia-epilepsy-short stature syndrome
2225,http://www.wikidata.org/entity/Q55782587,skeletal dysplasia-intellectual disability syndrome
2226,http://www.wikidata.org/entity/Q213600,sleep apnea
2227,http://www.wikidata.org/entity/Q19001302,sleep arousal disorder
2228,http://www.wikidata.org/entity/Q68452037,sleep bruxism
2229,http://www.wikidata.org/entity/Q177190,sleep disorder
2230,http://www.wikidata.org/entity/Q102187069,sleep disturbance
2231,http://www.wikidata.org/entity/Q3311944,sleep fragmentation
2232,http://www.wikidata.org/entity/Q3508612,sleep hypoventilation syndrome
2233,http://www.wikidata.org/entity/Q7539758,sleep inversion
2234,http://www.wikidata.org/entity/Q486851,sleep paralysis
2235,http://www.wikidata.org/entity/Q102186737,sleep related movement disorder
2236,http://www.wikidata.org/entity/Q1637663,sleep sex
2237,http://www.wikidata.org/entity/Q102221481,sleep-related breathing disorder
2238,http://www.wikidata.org/entity/Q3540878,sleep-related dissociative disorder
2239,http://www.wikidata.org/entity/Q54972453,sleep-wake disorder
2240,http://www.wikidata.org/entity/Q48204536,sleep-wake transition disorders
2241,http://www.wikidata.org/entity/Q388626,sleepwalking
2242,http://www.wikidata.org/entity/Q519681,sluggish cognitive tempo
2243,http://www.wikidata.org/entity/Q1967324,sluggish schizophrenia
2244,http://www.wikidata.org/entity/Q21117191,slurred speech
2245,http://www.wikidata.org/entity/Q11288503,smartphone overuse
2246,http://www.wikidata.org/entity/Q7545938,smoker's face
2247,http://www.wikidata.org/entity/Q7545936,smoker's melanosis
2248,http://www.wikidata.org/entity/Q28092948,smoking addiction
2249,http://www.wikidata.org/entity/Q2133089,smoking fetishism
2250,http://www.wikidata.org/entity/Q2506540,sneaker fetishism
2251,http://www.wikidata.org/entity/Q281928,social anxiety disorder
2252,http://www.wikidata.org/entity/Q4353073,social communication disorder
2253,http://www.wikidata.org/entity/Q7550406,social-emotional agnosia
2254,http://www.wikidata.org/entity/Q4532199,sociogenic illness
2255,http://www.wikidata.org/entity/Q941225,sociopathy
2256,http://www.wikidata.org/entity/Q7557105,solastalgia
2257,http://www.wikidata.org/entity/Q55009702,soldiers heart
2258,http://www.wikidata.org/entity/Q21050391,somatic syndrome
2259,http://www.wikidata.org/entity/Q1374020,somatization disorder
2260,http://www.wikidata.org/entity/Q10673523,somatoform autonomic dysfunction
2261,http://www.wikidata.org/entity/Q936549,somatoform disorder
2262,http://www.wikidata.org/entity/Q65116172,somatoform disorder not otherwise specified
2263,http://www.wikidata.org/entity/Q18169114,sophophobia
2264,http://www.wikidata.org/entity/Q3614488,source amnesia
2265,http://www.wikidata.org/entity/Q21082498,spastic ataxia
2266,http://www.wikidata.org/entity/Q55345676,spastic paraplegia-epilepsy-intellectual disability syndrome
2267,http://www.wikidata.org/entity/Q55345723,spastic paraplegia-glaucoma-intellectual disability syndrome
2268,http://www.wikidata.org/entity/Q55345677,spastic paraplegia-nephritis-deafness syndrome
2269,http://www.wikidata.org/entity/Q55345905,spastic paraplegia-severe developmental delay-epilepsy syndrome
2270,http://www.wikidata.org/entity/Q55782316,spastic tetraplegia-retinitis pigmentosa-intellectual disability syndrome
2271,http://www.wikidata.org/entity/Q55784959,spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome
2272,http://www.wikidata.org/entity/Q2745489,spatial disorientation
2273,http://www.wikidata.org/entity/Q7574962,species dysphoria
2274,http://www.wikidata.org/entity/Q7574983,specific developmental disorder
2275,http://www.wikidata.org/entity/Q775593,specific language impairment
2276,http://www.wikidata.org/entity/Q2400784,specific learning disability
2277,http://www.wikidata.org/entity/Q2015728,specific phobia
2278,http://www.wikidata.org/entity/Q17147649,specific social phobia
2279,http://www.wikidata.org/entity/Q7575254,spectrophilia
2280,http://www.wikidata.org/entity/Q3626815,spectrophobia
2281,http://www.wikidata.org/entity/Q7575316,spectrum disorder
2282,http://www.wikidata.org/entity/Q2301465,speech delay
2283,http://www.wikidata.org/entity/Q2313008,speech disability
2284,http://www.wikidata.org/entity/Q1282114,speech disorder
2285,http://www.wikidata.org/entity/Q4133283,speech sound disorder
2286,http://www.wikidata.org/entity/Q102293401,speech-language disorder-1
2287,http://www.wikidata.org/entity/Q16867852,spheksophobia
2288,http://www.wikidata.org/entity/Q899726,spinocerebellar ataxia
2289,http://www.wikidata.org/entity/Q55345728,spinocerebellar degeneration with slow eye movements
2290,http://www.wikidata.org/entity/Q1325774,splitting
2291,http://www.wikidata.org/entity/Q3054155,spoiled child
2292,http://www.wikidata.org/entity/Q109314511,spoiled person
2293,http://www.wikidata.org/entity/Q55782325,spondylocostal dysostosis-anal and genitourinary malformations syndrome
2294,http://www.wikidata.org/entity/Q55787670,spondylocostal dysostosis-hypospadias-intellectual disability syndrome
2295,http://www.wikidata.org/entity/Q55782327,"spondyloepiphyseal dysplasia tarda, Kohn type"
2296,http://www.wikidata.org/entity/Q55783290,"spondyloepiphyseal dysplasia, Nishimura type"
2297,http://www.wikidata.org/entity/Q55345784,spongiform encephalopathy with neuropsychiatric features
2298,http://www.wikidata.org/entity/Q55345939,sporadic Creutzfeldt-Jakob disease
2299,http://www.wikidata.org/entity/Q30314009,spring fever
2300,http://www.wikidata.org/entity/Q2845978,stereotypic movement disorder
2301,http://www.wikidata.org/entity/Q1198115,stereotypy
2302,http://www.wikidata.org/entity/Q25378972,stigmatophilia
2303,http://www.wikidata.org/entity/Q7617338,stilted speech
2304,http://www.wikidata.org/entity/Q629515,stimulant psychosis
2305,http://www.wikidata.org/entity/Q28208977,stimulant use disorder
2306,http://www.wikidata.org/entity/Q3973816,stomatitis nicotina
2307,http://www.wikidata.org/entity/Q511454,stranger anxiety
2308,http://www.wikidata.org/entity/Q815296,stress-related disorders
2309,http://www.wikidata.org/entity/Q186676,stuttering
2310,http://www.wikidata.org/entity/Q18557988,subacute delirium
2311,http://www.wikidata.org/entity/Q18966342,subchronic latent schizophrenia
2312,http://www.wikidata.org/entity/Q18966337,subchronic schizophrenia
2313,http://www.wikidata.org/entity/Q18966749,subchronic state latent schizophrenia with acute exacerbation
2314,http://www.wikidata.org/entity/Q2116044,substance abuse in schizophrenia
2315,http://www.wikidata.org/entity/Q3378593,substance dependence
2316,http://www.wikidata.org/entity/Q865968,substance intoxication
2317,http://www.wikidata.org/entity/Q7632070,substance use disorder
2318,http://www.wikidata.org/entity/Q1820442,substance-induced anxiety disorder
2319,http://www.wikidata.org/entity/Q2151786,substance-induced psychosis
2320,http://www.wikidata.org/entity/Q4134457,substance-related disorder
2321,http://www.wikidata.org/entity/Q84955474,subvigilance syndrome
2322,http://www.wikidata.org/entity/Q25377887,sudden exercise abstinence syndrome
2323,http://www.wikidata.org/entity/Q130727,sugar addiction
2324,http://www.wikidata.org/entity/Q103821939,sugar rush
2325,http://www.wikidata.org/entity/Q21558718,sulcus vocalis
2326,http://www.wikidata.org/entity/Q16581800,sunday neurosis
2327,http://www.wikidata.org/entity/Q3916681,sundowning
2328,http://www.wikidata.org/entity/Q3269302,superiority complex
2329,http://www.wikidata.org/entity/Q44627471,supersensitivity psychosis
2330,http://www.wikidata.org/entity/Q168995,surdophobia
2331,http://www.wikidata.org/entity/Q2868239,surface dyslexia
2332,http://www.wikidata.org/entity/Q332768,survivor guilt
2333,http://www.wikidata.org/entity/Q4419571,symbolic thinking
2334,http://www.wikidata.org/entity/Q1331105,symphorophilia
2335,http://www.wikidata.org/entity/Q28741649,symptom-depleted schizophrenia
2336,http://www.wikidata.org/entity/Q56014189,symptomatic form of fragile X syndrome in female carrier
2337,http://www.wikidata.org/entity/Q3961688,syndrome of Samos
2338,http://www.wikidata.org/entity/Q1916319,syndrome of subjective doubles
2339,http://www.wikidata.org/entity/Q8041560,X-linked intellectual disability
2340,http://www.wikidata.org/entity/Q18553536,syndromic intellectual disability
2341,http://www.wikidata.org/entity/Q55785281,syndromic lissencephaly
2342,http://www.wikidata.org/entity/Q55784000,syndromic multisystem autoimmune disease due to ICTH deficiency
2343,http://www.wikidata.org/entity/Q55785814,syndromic neurometabolic disease with X-linked intellectual disability
2344,http://www.wikidata.org/entity/Q55785813,syndromic neurometabolic disease with non-X-linked intellectual disability
2345,http://www.wikidata.org/entity/Q18553778,syphilitic encephalitis
2346,http://www.wikidata.org/entity/Q3854684,syphilitic meningitis
2347,http://www.wikidata.org/entity/Q18966652,syphilitic retrobulbar neuritis
2348,http://www.wikidata.org/entity/Q2583311,tabes dorsalis
2349,http://www.wikidata.org/entity/Q16518161,tabophobia
2350,http://www.wikidata.org/entity/Q4452818,tachylalia
2351,http://www.wikidata.org/entity/Q18553693,tactile agnosia
2352,http://www.wikidata.org/entity/Q17162704,tactile hallucination
2353,http://www.wikidata.org/entity/Q621053,taijin kyofusho
2354,http://www.wikidata.org/entity/Q7682883,tangential speech
2355,http://www.wikidata.org/entity/Q56325553,tardive dysphoria
2356,http://www.wikidata.org/entity/Q3710023,tardive dysphrenia
2357,http://www.wikidata.org/entity/Q7685723,tardive psychosis
2358,http://www.wikidata.org/entity/Q107417166,teacher uniform fetish
2359,http://www.wikidata.org/entity/Q1042900,technophobia
2360,http://www.wikidata.org/entity/Q55787672,telecanthus-hypertelorism-strabismus-pes cavus syndrome
2361,http://www.wikidata.org/entity/Q3512752,teleiophilia
2362,http://www.wikidata.org/entity/Q612851,telephone phobia
2363,http://www.wikidata.org/entity/Q1154399,television addiction
2364,http://www.wikidata.org/entity/Q1648544,temper tantrum
2365,http://www.wikidata.org/entity/Q9390604,temporal lobe syndrome
2366,http://www.wikidata.org/entity/Q18558279,tertiary neurosyphilis
2367,http://www.wikidata.org/entity/Q18932713,tertiary syphilitic encephalitis
2368,http://www.wikidata.org/entity/Q55009671,tertiary syphilitic meningitis
2369,http://www.wikidata.org/entity/Q1426787,test anxiety
2370,http://www.wikidata.org/entity/Q72210,tetraphobia
2371,http://www.wikidata.org/entity/Q10380268,theophobia
2372,http://www.wikidata.org/entity/Q56013785,thiamine-responsive encephalopathy
2373,http://www.wikidata.org/entity/Q7796989,thought blocking
2374,http://www.wikidata.org/entity/Q7796990,thought broadcasting
2375,http://www.wikidata.org/entity/Q1188698,thought disorder
2376,http://www.wikidata.org/entity/Q7796994,thought insertion
2377,http://www.wikidata.org/entity/Q7797002,thought withdrawal
2378,http://www.wikidata.org/entity/Q841743,thousand-yard stare
2379,http://www.wikidata.org/entity/Q25383796,tianeptine abuse
2380,http://www.wikidata.org/entity/Q1077139,tic disorder
2381,http://www.wikidata.org/entity/Q18553694,time agnosia
2382,http://www.wikidata.org/entity/Q152100,tobacco use disorder
2383,http://www.wikidata.org/entity/Q980010,tokophobia
2384,http://www.wikidata.org/entity/Q55785879,toluene embryopathy
2385,http://www.wikidata.org/entity/Q21908909,toneless voice
2386,http://www.wikidata.org/entity/Q7824965,topographical agnosia
2387,http://www.wikidata.org/entity/Q7828112,total enclosure fetishism
2388,http://www.wikidata.org/entity/Q466475,trance
2389,http://www.wikidata.org/entity/Q9385431,trance and possession disorder
2390,http://www.wikidata.org/entity/Q10701324,trance disorder
2391,http://www.wikidata.org/entity/Q96154453,trans* chaser
2392,http://www.wikidata.org/entity/Q1309535,transcortical aphasia
2393,http://www.wikidata.org/entity/Q2195598,transcortical motor aphasia
2394,http://www.wikidata.org/entity/Q2080314,transcortical sensory aphasia
2395,http://www.wikidata.org/entity/Q18967405,transient disorder of initiating or maintaining sleep
2396,http://www.wikidata.org/entity/Q18966392,transient disorder of initiating or maintaining wakefulness
2397,http://www.wikidata.org/entity/Q18740,transient global amnesia
2398,http://www.wikidata.org/entity/Q19000750,transient organic mental disorder
2399,http://www.wikidata.org/entity/Q2184304,transient tic disorder
2400,http://www.wikidata.org/entity/Q55785079,transketolase deficiency
2401,http://www.wikidata.org/entity/Q703961,transmissible spongiform encephalopathy
2402,http://www.wikidata.org/entity/Q377402,transvestic fetishism
2403,http://www.wikidata.org/entity/Q96077686,trauma and stressor related disorders
2404,http://www.wikidata.org/entity/Q96077699,traumatic stress disorders
2405,http://www.wikidata.org/entity/Q7836891,treatment-resistant depression
2406,http://www.wikidata.org/entity/Q112136193,treatment-resistant schizophrenia
2407,http://www.wikidata.org/entity/Q11790691,trench neurosis
2408,http://www.wikidata.org/entity/Q1578799,trichophagia
2409,http://www.wikidata.org/entity/Q3508795,trichorhinophalangeal syndrome type II
2410,http://www.wikidata.org/entity/Q608259,trichotillomania
2411,http://www.wikidata.org/entity/Q56313699,trihexyphenidyl use disorder
2412,http://www.wikidata.org/entity/Q13,triskaidekaphobia
2413,http://www.wikidata.org/entity/Q959048,troilism
2414,http://www.wikidata.org/entity/Q560107,trypophobia
2415,http://www.wikidata.org/entity/Q2166675,tulpa
2416,http://www.wikidata.org/entity/Q16943654,ufufuyane
2417,http://www.wikidata.org/entity/Q21086623,understanding aphasia
2418,http://www.wikidata.org/entity/Q839072,underwear fetishism
2419,http://www.wikidata.org/entity/Q3208822,undifferentiated schizophrenia
2420,http://www.wikidata.org/entity/Q1858000,undifferentiated somatoform disorder
2421,http://www.wikidata.org/entity/Q6149288,uniform fetishism
2422,http://www.wikidata.org/entity/Q55950055,unipolar depression
2423,http://www.wikidata.org/entity/Q96461709,unstable self-image
2424,http://www.wikidata.org/entity/Q55782352,upper limb defect-eye and ear abnormalities syndrome
2425,http://www.wikidata.org/entity/Q1713106,upskirt
2426,http://www.wikidata.org/entity/Q66310301,urethralism
2427,http://www.wikidata.org/entity/Q457251,urolagnia
2428,http://www.wikidata.org/entity/Q1779312,urophagia
2429,http://www.wikidata.org/entity/Q55780435,uveal coloboma-cleft lip and palate-intellectual disability
2430,http://www.wikidata.org/entity/Q113996002,vaginal lubrication disorder
2431,http://www.wikidata.org/entity/Q9081119,valproic acid antenatal infection
2432,http://www.wikidata.org/entity/Q55782697,van den Bosch syndrome
2433,http://www.wikidata.org/entity/Q7915745,variably protease-sensitive prionopathy
2434,http://www.wikidata.org/entity/Q2323502,variant Creutzfeldt–Jakob disease
2435,http://www.wikidata.org/entity/Q583908,vascular dementia
2436,http://www.wikidata.org/entity/Q18556468,vasculogenic impotence
2437,http://www.wikidata.org/entity/Q3505189,verbal auditory agnosia
