mod_id,modality,person_id
2,Individuals,2988
1,Couples,2989
2,Individuals,2989
3,Family,2989
0,Group,2990
1,Couples,2990
2,Individuals,2990
0,Group,2991
2,Individuals,2991
3,Family,2991
2,Individuals,2992
3,Family,2992
1,Couples,2993
2,Individuals,2993
3,Family,2993
1,Couples,2994
2,Individuals,2994
3,Family,2994
0,Group,2995
2,Individuals,2995
1,Couples,2996
2,Individuals,2996
3,Family,2996
0,Group,2997
1,Couples,2997
2,Individuals,2997
0,Group,2998
1,Couples,2998
2,Individuals,2998
1,Couples,3000
2,Individuals,3000
3,Family,3000
1,Couples,3001
2,Individuals,3001
3,Family,3001
1,Couples,3002
2,Individuals,3002
0,Group,3003
2,Individuals,3003
3,Family,3003
1,Couples,3004
2,Individuals,3004
1,Couples,3005
2,Individuals,3005
3,Family,3005
1,Couples,3006
2,Individuals,3006
1,Couples,3007
2,Individuals,3007
3,Family,3007
1,Couples,3008
2,Individuals,3008
0,Group,3009
1,Couples,3009
2,Individuals,3009
0,Group,3010
1,Couples,3010
2,Individuals,3010
0,Group,3011
2,Individuals,3011
1,Couples,3012
2,Individuals,3012
3,Family,3012
0,Group,3013
2,Individuals,3013
2,Individuals,3014
2,Individuals,3015
1,Couples,3016
2,Individuals,3016
3,Family,3016
1,Couples,3017
2,Individuals,3017
3,Family,3017
2,Individuals,3018
2,Individuals,3019
1,Couples,3020
2,Individuals,3020
0,Group,3021
2,Individuals,3021
1,Couples,3022
2,Individuals,3022
3,Family,3022
0,Group,3023
2,Individuals,3023
3,Family,3023
1,Couples,3024
2,Individuals,3024
1,Couples,3025
2,Individuals,3025
3,Family,3025
2,Individuals,3026
3,Family,3026
2,Individuals,3027
1,Couples,3028
2,Individuals,3028
1,Couples,3029
2,Individuals,3029
0,Group,3030
2,Individuals,3030
0,Group,3031
1,Couples,3031
2,Individuals,3031
0,Group,3032
2,Individuals,3032
2,Individuals,3033
1,Couples,3034
2,Individuals,3034
3,Family,3034
1,Couples,3035
2,Individuals,3035
3,Family,3035
2,Individuals,3036
1,Couples,3037
2,Individuals,3037
1,Couples,3038
2,Individuals,3038
3,Family,3038
1,Couples,3039
2,Individuals,3039
3,Family,3039
0,Group,3040
2,Individuals,3040
1,Couples,3041
2,Individuals,3041
3,Family,3041
2,Individuals,3042
1,Couples,3043
2,Individuals,3043
3,Family,3043
0,Group,3044
2,Individuals,3044
3,Family,3044
0,Group,3045
1,Couples,3045
2,Individuals,3045
2,Individuals,3046
3,Family,3046
0,Group,3047
2,Individuals,3047
3,Family,3047
1,Couples,3048
2,Individuals,3048
2,Individuals,3049
3,Family,3049
1,Couples,3050
2,Individuals,3050
3,Family,3050
1,Couples,3052
2,Individuals,3052
3,Family,3052
1,Couples,3053
2,Individuals,3053
1,Couples,3054
2,Individuals,3054
2,Individuals,3055
1,Couples,3056
2,Individuals,3056
1,Couples,3057
2,Individuals,3057
3,Family,3057
1,Couples,3058
2,Individuals,3058
3,Family,3058
1,Couples,3059
2,Individuals,3059
3,Family,3059
1,Couples,3060
2,Individuals,3060
1,Couples,3062
2,Individuals,3062
3,Family,3062
1,Couples,3063
2,Individuals,3063
3,Family,3063
0,Group,3064
1,Couples,3064
2,Individuals,3064
1,Couples,3065
2,Individuals,3065
3,Family,3065
0,Group,3066
2,Individuals,3066
3,Family,3066
2,Individuals,3067
1,Couples,3068
2,Individuals,3068
3,Family,3068
1,Couples,3069
2,Individuals,3069
3,Family,3069
2,Individuals,3070
0,Group,3071
1,Couples,3071
2,Individuals,3071
1,Couples,3072
2,Individuals,3072
3,Family,3072
0,Group,3073
2,Individuals,3073
3,Family,3073
1,Couples,3074
2,Individuals,3074
3,Family,3074
2,Individuals,3075
0,Group,3076
1,Couples,3076
2,Individuals,3076
1,Couples,3077
2,Individuals,3077
3,Family,3077
2,Individuals,3078
0,Group,3079
1,Couples,3079
2,Individuals,3079
1,Couples,3080
2,Individuals,3080
3,Family,3080
1,Couples,3082
2,Individuals,3082
3,Family,3082
0,Group,3083
2,Individuals,3083
2,Individuals,3084
1,Couples,3085
2,Individuals,3085
3,Family,3085
2,Individuals,3086
3,Family,3086
1,Couples,3087
2,Individuals,3087
3,Family,3087
1,Couples,3088
2,Individuals,3088
3,Family,3088
2,Individuals,3089
1,Couples,3090
2,Individuals,3090
2,Individuals,3093
3,Family,3093
1,Couples,3094
2,Individuals,3094
2,Individuals,3095
1,Couples,3096
2,Individuals,3096
3,Family,3096
1,Couples,3097
2,Individuals,3097
2,Individuals,3098
0,Group,3099
1,Couples,3099
2,Individuals,3099
1,Couples,3100
2,Individuals,3100
3,Family,3100
1,Couples,3102
2,Individuals,3102
3,Family,3102
1,Couples,3103
2,Individuals,3103
1,Couples,3104
2,Individuals,3104
3,Family,3104
1,Couples,3105
2,Individuals,3105
1,Couples,3106
2,Individuals,3106
1,Couples,3108
2,Individuals,3108
1,Couples,3111
2,Individuals,3111
3,Family,3111
2,Individuals,3112
2,Individuals,3113
1,Couples,3114
2,Individuals,3114
1,Couples,3115
2,Individuals,3115
3,Family,3115
1,Couples,3116
2,Individuals,3116
3,Family,3116
2,Individuals,3117
3,Family,3117
0,Group,3118
2,Individuals,3118
3,Family,3118
0,Group,3119
2,Individuals,3119
2,Individuals,3120
1,Couples,3121
2,Individuals,3121
3,Family,3121
0,Group,3122
1,Couples,3122
2,Individuals,3122
1,Couples,3123
2,Individuals,3123
3,Family,3123
0,Group,3124
2,Individuals,3124
0,Group,3125
2,Individuals,3125
3,Family,3125
0,Group,3126
2,Individuals,3126
3,Family,3126
2,Individuals,3127
1,Couples,3128
2,Individuals,3128
3,Family,3128
1,Couples,3129
2,Individuals,3129
3,Family,3129
0,Group,3130
2,Individuals,3130
0,Group,3132
1,Couples,3132
2,Individuals,3132
2,Individuals,3133
0,Group,3134
1,Couples,3134
2,Individuals,3134
2,Individuals,3135
1,Couples,3136
2,Individuals,3136
1,Couples,3137
2,Individuals,3137
3,Family,3137
1,Couples,3138
2,Individuals,3138
1,Couples,3139
2,Individuals,3139
3,Family,3139
1,Couples,3140
2,Individuals,3140
3,Family,3140
0,Group,3141
1,Couples,3141
2,Individuals,3141
1,Couples,3142
2,Individuals,3142
3,Family,3142
2,Individuals,3143
0,Group,3144
2,Individuals,3144
3,Family,3144
1,Couples,3145
2,Individuals,3145
2,Individuals,3146
1,Couples,3148
2,Individuals,3148
3,Family,3148
2,Individuals,3149
1,Couples,3150
2,Individuals,3150
3,Family,3150
0,Group,3151
1,Couples,3151
2,Individuals,3151
1,Couples,3152
2,Individuals,3152
3,Family,3152
1,Couples,3153
2,Individuals,3153
3,Family,3153
1,Couples,3154
2,Individuals,3154
3,Family,3154
1,Couples,3155
2,Individuals,3155
3,Family,3155
1,Couples,3156
3,Family,3156
2,Individuals,3157
0,Group,3158
2,Individuals,3158
3,Family,3158
2,Individuals,3159
3,Family,3159
2,Individuals,3160
1,Couples,3161
2,Individuals,3161
1,Couples,3163
2,Individuals,3163
3,Family,3163
1,Couples,3164
2,Individuals,3164
1,Couples,3165
2,Individuals,3165
2,Individuals,3166
1,Couples,3167
2,Individuals,3167
3,Family,3167
0,Group,3168
1,Couples,3168
2,Individuals,3168
2,Individuals,3169
1,Couples,3170
2,Individuals,3170
1,Couples,3171
2,Individuals,3171
0,Group,3172
1,Couples,3172
2,Individuals,3172
1,Couples,3173
2,Individuals,3173
3,Family,3173
1,Couples,3174
2,Individuals,3174
3,Family,3174
2,Individuals,3175
3,Family,3175
1,Couples,3176
2,Individuals,3176
1,Couples,3177
2,Individuals,3177
3,Family,3177
2,Individuals,3178
3,Family,3178
0,Group,3179
2,Individuals,3179
3,Family,3179
2,Individuals,3180
1,Couples,3181
2,Individuals,3181
3,Family,3181
1,Couples,3182
2,Individuals,3182
3,Family,3182
1,Couples,3183
2,Individuals,3183
3,Family,3183
1,Couples,3184
2,Individuals,3184
3,Family,3184
1,Couples,3185
2,Individuals,3185
3,Family,3185
2,Individuals,3186
1,Couples,3187
2,Individuals,3187
3,Family,3187
1,Couples,3188
2,Individuals,3188
3,Family,3188
0,Group,3189
2,Individuals,3189
3,Family,3189
1,Couples,3190
2,Individuals,3190
1,Couples,3191
2,Individuals,3191
3,Family,3191
2,Individuals,3192
1,Couples,3193
2,Individuals,3193
3,Family,3193
1,Couples,3194
2,Individuals,3194
3,Family,3194
0,Group,3195
2,Individuals,3195
2,Individuals,3196
1,Couples,3197
2,Individuals,3197
0,Group,3198
1,Couples,3198
2,Individuals,3198
2,Individuals,3199
2,Individuals,3200
2,Individuals,3201
0,Group,3202
2,Individuals,3202
0,Group,3203
1,Couples,3203
2,Individuals,3203
2,Individuals,3204
1,Couples,3205
2,Individuals,3205
3,Family,3205
2,Individuals,3206
2,Individuals,3207
1,Couples,3208
2,Individuals,3208
3,Family,3208
2,Individuals,3209
2,Individuals,3211
2,Individuals,3212
1,Couples,3213
2,Individuals,3213
3,Family,3213
1,Couples,3214
2,Individuals,3214
3,Family,3214
0,Group,3215
2,Individuals,3215
0,Group,3216
2,Individuals,3216
1,Couples,3217
2,Individuals,3217
3,Family,3217
1,Couples,3218
2,Individuals,3218
2,Individuals,3219
0,Group,3220
1,Couples,3220
2,Individuals,3220
2,Individuals,3221
2,Individuals,3222
1,Couples,3223
2,Individuals,3223
1,Couples,3224
2,Individuals,3224
3,Family,3224
1,Couples,3226
2,Individuals,3226
3,Family,3226
1,Couples,3227
2,Individuals,3227
1,Couples,3228
2,Individuals,3228
3,Family,3228
1,Couples,3229
2,Individuals,3229
3,Family,3229
1,Couples,3230
2,Individuals,3230
3,Family,3230
1,Couples,3231
2,Individuals,3231
2,Individuals,3232
3,Family,3232
1,Couples,3233
2,Individuals,3233
3,Family,3233
0,Group,3234
1,Couples,3234
2,Individuals,3234
2,Individuals,3235
2,Individuals,3236
3,Family,3236
1,Couples,3237
2,Individuals,3237
0,Group,3239
1,Couples,3239
2,Individuals,3239
2,Individuals,3240
1,Couples,3241
2,Individuals,3241
3,Family,3241
2,Individuals,3243
2,Individuals,3244
1,Couples,3245
2,Individuals,3245
1,Couples,3246
2,Individuals,3246
3,Family,3246
2,Individuals,3248
3,Family,3248
1,Couples,3249
2,Individuals,3249
3,Family,3249
1,Couples,3250
2,Individuals,3250
3,Family,3250
1,Couples,3251
2,Individuals,3251
3,Family,3251
1,Couples,3253
2,Individuals,3253
3,Family,3253
1,Couples,3254
2,Individuals,3254
0,Group,3255
1,Couples,3255
2,Individuals,3255
2,Individuals,3256
3,Family,3256
1,Couples,3257
2,Individuals,3257
3,Family,3257
0,Group,3258
2,Individuals,3258
3,Family,3258
1,Couples,3259
2,Individuals,3259
1,Couples,3260
2,Individuals,3260
3,Family,3260
1,Couples,3262
2,Individuals,3262
3,Family,3262
1,Couples,3263
2,Individuals,3263
3,Family,3263
1,Couples,3264
2,Individuals,3264
2,Individuals,3265
1,Couples,3266
2,Individuals,3266
3,Family,3266
0,Group,3267
2,Individuals,3267
3,Family,3267
1,Couples,3268
2,Individuals,3268
2,Individuals,3269
1,Couples,3270
2,Individuals,3270
1,Couples,3271
2,Individuals,3271
3,Family,3271
1,Couples,3272
2,Individuals,3272
3,Family,3272
0,Group,3273
2,Individuals,3273
1,Couples,3274
2,Individuals,3274
3,Family,3274
1,Couples,3275
2,Individuals,3275
3,Family,3275
1,Couples,3276
2,Individuals,3276
3,Family,3276
2,Individuals,3277
3,Family,3277
1,Couples,3278
2,Individuals,3278
3,Family,3278
1,Couples,3279
2,Individuals,3279
3,Family,3279
1,Couples,3280
2,Individuals,3280
0,Group,3281
1,Couples,3281
2,Individuals,3281
2,Individuals,3282
1,Couples,3283
2,Individuals,3283
2,Individuals,3284
0,Group,3285
1,Couples,3285
2,Individuals,3285
0,Group,3286
1,Couples,3286
2,Individuals,3286
1,Couples,3287
2,Individuals,3287
3,Family,3287
1,Couples,3288
2,Individuals,3288
3,Family,3288
2,Individuals,3289
1,Couples,3290
2,Individuals,3290
3,Family,3290
1,Couples,3292
2,Individuals,3292
3,Family,3292
1,Couples,3293
2,Individuals,3293
3,Family,3293
1,Couples,3294
2,Individuals,3294
3,Family,3294
1,Couples,3295
2,Individuals,3295
3,Family,3295
2,Individuals,3296
2,Individuals,3297
3,Family,3297
0,Group,3298
1,Couples,3298
2,Individuals,3298
1,Couples,3299
2,Individuals,3299
3,Family,3299
1,Couples,3300
2,Individuals,3300
3,Family,3300
1,Couples,3301
2,Individuals,3301
3,Family,3301
2,Individuals,3302
1,Couples,3303
2,Individuals,3303
3,Family,3303
1,Couples,3304
2,Individuals,3304
3,Family,3304
2,Individuals,3305
2,Individuals,3306
1,Couples,3307
2,Individuals,3307
1,Couples,3308
2,Individuals,3308
3,Family,3308
1,Couples,3309
2,Individuals,3309
3,Family,3309
2,Individuals,3310
1,Couples,3311
2,Individuals,3311
3,Family,3311
1,Couples,3312
2,Individuals,3312
3,Family,3312
1,Couples,3313
2,Individuals,3313
3,Family,3313
0,Group,3314
1,Couples,3314
2,Individuals,3314
1,Couples,3315
2,Individuals,3315
3,Family,3315
0,Group,3316
1,Couples,3316
2,Individuals,3316
1,Couples,3317
2,Individuals,3317
3,Family,3317
0,Group,3318
1,Couples,3318
2,Individuals,3318
2,Individuals,3319
0,Group,3320
2,Individuals,3320
0,Group,3321
1,Couples,3321
2,Individuals,3321
0,Group,3322
2,Individuals,3322
0,Group,3324
2,Individuals,3324
1,Couples,3325
2,Individuals,3325
3,Family,3325
1,Couples,3326
2,Individuals,3326
1,Couples,3327
2,Individuals,3327
3,Family,3327
1,Couples,3329
2,Individuals,3329
1,Couples,3330
2,Individuals,3330
3,Family,3330
1,Couples,3331
2,Individuals,3331
3,Family,3331
1,Couples,3332
2,Individuals,3332
1,Couples,3333
2,Individuals,3333
3,Family,3333
1,Couples,3334
2,Individuals,3334
3,Family,3334
2,Individuals,3335
1,Couples,3336
2,Individuals,3336
3,Family,3336
1,Couples,3337
2,Individuals,3337
3,Family,3337
1,Couples,3338
2,Individuals,3338
3,Family,3338
0,Group,3339
2,Individuals,3339
1,Couples,3340
2,Individuals,3340
3,Family,3340
1,Couples,3341
2,Individuals,3341
3,Family,3341
1,Couples,3342
2,Individuals,3342
3,Family,3342
1,Couples,3343
2,Individuals,3343
3,Family,3343
1,Couples,3344
2,Individuals,3344
3,Family,3344
1,Couples,3345
2,Individuals,3345
2,Individuals,3346
1,Couples,3347
2,Individuals,3347
3,Family,3347
2,Individuals,3348
0,Group,3349
1,Couples,3349
2,Individuals,3349
0,Group,3350
2,Individuals,3350
3,Family,3350
2,Individuals,3351
1,Couples,3352
2,Individuals,3352
3,Family,3352
1,Couples,3353
2,Individuals,3353
3,Family,3353
1,Couples,3354
2,Individuals,3354
3,Family,3354
0,Group,3355
1,Couples,3355
2,Individuals,3355
0,Group,3357
2,Individuals,3357
3,Family,3357
1,Couples,3358
1,Couples,3359
2,Individuals,3359
1,Couples,3360
2,Individuals,3360
3,Family,3360
1,Couples,3361
2,Individuals,3361
1,Couples,3362
2,Individuals,3362
3,Family,3362
1,Couples,3363
2,Individuals,3363
3,Family,3363
0,Group,3364
2,Individuals,3364
2,Individuals,3366
1,Couples,3367
2,Individuals,3367
1,Couples,3368
2,Individuals,3368
3,Family,3368
2,Individuals,3369
3,Family,3369
2,Individuals,3370
1,Couples,3372
2,Individuals,3372
3,Family,3372
1,Couples,3373
2,Individuals,3373
3,Family,3373
1,Couples,3374
2,Individuals,3374
2,Individuals,3375
3,Family,3375
1,Couples,3376
2,Individuals,3376
1,Couples,3377
2,Individuals,3377
3,Family,3377
0,Group,3378
1,Couples,3378
2,Individuals,3378
0,Group,3379
1,Couples,3379
2,Individuals,3379
1,Couples,3380
2,Individuals,3380
1,Couples,3381
2,Individuals,3381
1,Couples,3382
2,Individuals,3382
3,Family,3382
1,Couples,3383
2,Individuals,3383
1,Couples,3384
2,Individuals,3384
2,Individuals,3385
0,Group,3386
1,Couples,3386
2,Individuals,3386
2,Individuals,3387
2,Individuals,3388
2,Individuals,3389
2,Individuals,3390
2,Individuals,3391
2,Individuals,3392
1,Couples,3393
2,Individuals,3393
1,Couples,3394
2,Individuals,3394
1,Couples,3395
2,Individuals,3395
3,Family,3395
1,Couples,3396
2,Individuals,3396
3,Family,3396
1,Couples,3397
2,Individuals,3397
1,Couples,3399
2,Individuals,3399
0,Group,3400
1,Couples,3400
2,Individuals,3400
2,Individuals,3401
3,Family,3401
2,Individuals,3402
1,Couples,3403
2,Individuals,3403
3,Family,3403
0,Group,3404
2,Individuals,3404
3,Family,3404
2,Individuals,3405
1,Couples,3406
2,Individuals,3406
3,Family,3406
2,Individuals,3407
1,Couples,3408
2,Individuals,3408
1,Couples,3409
2,Individuals,3409
1,Couples,3410
2,Individuals,3410
3,Family,3410
1,Couples,3412
2,Individuals,3412
3,Family,3412
2,Individuals,3413
3,Family,3413
1,Couples,3414
2,Individuals,3414
3,Family,3414
0,Group,3416
1,Couples,3416
2,Individuals,3416
1,Couples,3418
2,Individuals,3418
3,Family,3418
2,Individuals,3420
0,Group,3421
2,Individuals,3421
3,Family,3421
1,Couples,3422
2,Individuals,3422
3,Family,3422
0,Group,3423
1,Couples,3423
2,Individuals,3423
1,Couples,3424
2,Individuals,3424
1,Couples,3425
2,Individuals,3425
3,Family,3425
0,Group,3427
1,Couples,3427
2,Individuals,3427
1,Couples,3428
2,Individuals,3428
3,Family,3428
0,Group,3429
2,Individuals,3429
3,Family,3429
0,Group,3430
1,Couples,3430
2,Individuals,3430
1,Couples,3431
2,Individuals,3431
3,Family,3431
2,Individuals,3432
2,Individuals,3433
3,Family,3433
0,Group,3434
2,Individuals,3434
2,Individuals,3435
1,Couples,3436
2,Individuals,3436
3,Family,3436
1,Couples,3437
2,Individuals,3437
3,Family,3437
1,Couples,3438
2,Individuals,3438
3,Family,3438
0,Group,3439
2,Individuals,3439
3,Family,3439
1,Couples,3440
2,Individuals,3440
3,Family,3440
2,Individuals,3441
0,Group,3442
2,Individuals,3442
3,Family,3442
1,Couples,3443
2,Individuals,3443
3,Family,3443
2,Individuals,3445
1,Couples,3447
2,Individuals,3447
3,Family,3447
0,Group,3448
1,Couples,3448
2,Individuals,3448
1,Couples,3449
2,Individuals,3449
0,Group,3450
2,Individuals,3450
3,Family,3450
2,Individuals,3451
3,Family,3451
2,Individuals,3452
1,Couples,3453
2,Individuals,3453
3,Family,3453
2,Individuals,3454
0,Group,3455
2,Individuals,3455
3,Family,3455
2,Individuals,3456
3,Family,3456
1,Couples,3457
2,Individuals,3457
3,Family,3457
1,Couples,3458
2,Individuals,3458
1,Couples,3459
2,Individuals,3459
3,Family,3459
1,Couples,3460
2,Individuals,3460
3,Family,3460
2,Individuals,3461
3,Family,3461
0,Group,3462
2,Individuals,3462
1,Couples,3463
2,Individuals,3463
0,Group,3464
2,Individuals,3464
2,Individuals,3465
2,Individuals,3466
1,Couples,3467
2,Individuals,3467
3,Family,3467
1,Couples,3468
2,Individuals,3468
3,Family,3468
1,Couples,3469
2,Individuals,3469
1,Couples,3470
2,Individuals,3470
3,Family,3470
1,Couples,3471
2,Individuals,3471
3,Family,3471
1,Couples,3472
2,Individuals,3472
2,Individuals,3473
1,Couples,3474
2,Individuals,3474
1,Couples,3475
2,Individuals,3475
1,Couples,3476
2,Individuals,3476
1,Couples,3477
2,Individuals,3477
2,Individuals,3478
0,Group,3479
